;category;title;description;price;level;img_alt;img_url;product_quantity;product_details;img_src
368;BIZNES I MARKETING;Kurs Jak skutecznie motywować i budować zaangażowanie pracowników;Poznaj sprawdzone sposoby na zwiększenie motywacji i zaangażowania pracowników. Spraw, by Twój zespół był bardziej efektywny i pracował na sukces firmy!;69;Podstawowy;Kurs Jak skutecznie motywować i budować zaangażowanie pracowników;;1000;20 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_skutecznie_motywowac_i_budowac_zaangazowanie_pracownikow.jpg
369;BIZNES I MARKETING;Kurs Jak zbudować znaną markę online;Dowiedz się jak stworzyć silną i rozpoznawalną markę w Internecie. Zbuduj wokół niej zaangażowaną społeczność i wykorzystaj jej siłę do rozwoju Twojego biznesu.;69;Podstawowy;Kurs Jak zbudować znaną markę online;;1000;33 materiałów treningowych i 36 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_zbudowac_znana_marke_online.jpg
370;BIZNES I MARKETING;Kurs WordPress dla zielonych - własna strona od podstaw;Stwórz własną stronę bez jakiejkolwiek wiedzy na temat programowania. Dowiedz się jak samodzielnie nią zarządzać i wykorzystać do rozwoju swojego biznesu lub pasji.;79;Podstawowy;Kurs WordPress dla zielonych - własna strona od podstaw;;1000;20 materiałów treningowych i 62 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wordpress_dla_zielonych.jpg
371;BIZNES I MARKETING;Kurs LinkedIn - budowanie marki osobistej;Zbuduj profesjonalny profil na LinkedIn i wykorzystaj jego możliwości do budowania marki osobistej, zdobywania nowych klientów, zwiększania sprzedaży i rozwijania kariery zawodowej.;79;Podstawowy;Kurs LinkedIn - budowanie marki osobistej;;1000;23 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_linkedin_-_budowanie_marki_osobistej.jpg
372;BIZNES I MARKETING;Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań;Dowiedz się jak automatyzować procesy biznesowe w Twojej firmie. Zwiększ wydajność swoją i swoich pracowników optymalizując rutynowe i żmudne zadania.;69;Podstawowy;Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań;;1000;25 materiałów treningowych i 60 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wydajne_zarzadzanie_firma_-_automatyzacja_i_optymalizacja_zadan.jpg
373;BIZNES I MARKETING;Kurs Narzędzia marketingowe i automatyzacja w e-commerce;Poznaj sprawdzone narzędzia do optymalizacji i automatyzacji marketingu. Zwiększ skuteczność newsletterów, ogarnij social media, twórz świetne treści i rozwijaj swój biznes szybciej niż do tej pory!;89;Podstawowy;Kurs Narzędzia marketingowe i automatyzacja w e-commerce;;1000;25 materiałów treningowych i 60 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_automatyzacja_marketingu_od_podstaw.jpg
374;BIZNES I MARKETING;Kurs Zostań mistrzem przemówień publicznych;Pozbądź się tremy i zostań mistrzem przemówień! Dowiedz się, co mówić i jak mówić, tak by inni chcieli słuchać!;69;Podstawowy;Kurs Zostań mistrzem przemówień publicznych;;1000;20 materiałów treningowych i 28 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_zostan_mistrzem_przemowien_publicznych.jpg
375;BIZNES I MARKETING;Kurs E-commerce od podstaw - jak sprzedawać w internecie;Dowiedz się jak wejść ze swoim biznesem do internetu. Wykorzystaj potencjał e-commerce, by sprzedawać dowolne produkty i usługi już teraz!;89;Podstawowy;Kurs E-commerce od podstaw - jak sprzedawać w internecie;;1000;24 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_e-commerce_od_podstaw_-_jak_sprzedawac_w_internecie.jpg
376;BIZNES I MARKETING;Kurs Psychologia zachowań konsumenckich;"Zrozum potrzeby i motywacje zakupowe swoich klientów. Naucz się skutecznej komunikacji marketingowej i zacznij zwiększać sprzedaż w swoim sklepie!
";69;Podstawowy;Kurs Psychologia zachowań konsumenckich;;1000;25 materiałów treningowych i 42 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_psychologia_zachowan_konsumenckich.jpg
377;BIZNES I MARKETING;Kurs Jak skutecznie rekrutować pracowników;Dowiedz się gdzie szukać najlepszych pracowników, jak sprawnie przeprowadzać proces rekrutacji i wdrażać onboarding!;79;Podstawowy;Kurs Jak skutecznie rekrutować pracowników;;1000;24 materiałów treningowych i 34 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_skutecznie_rekrutowac_pracownikow.jpg
378;BIZNES I MARKETING;Kurs Techniki perswazji i wywierania wpływu;Wykorzystaj metody wpływu społecznego i techniki perswazji do skutecznego osiągania swoich celów biznesowych i osobistych.;59;Podstawowy;Kurs Techniki perswazji i wywierania wpływu;;1000;20 materiałów treningowych i 22 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_techniki_perswazji_i_wywierania_wplywu.jpg
379;BIZNES I MARKETING;Kurs Copywriting - jak tworzyć treści, które sprzedają;Poznaj warsztat copywritera, naucz się pisać skuteczne i angażujące teksty, na których będziesz zarabiał!;79;Podstawowy;Kurs Copywriting - jak tworzyć treści, które sprzedają;;1000;25 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_copywriting_-_jak_tworzyc_tresci_ktore_sprzedaja.jpg
380;BIZNES I MARKETING;Kurs Skuteczny menedżer - kluczowe kompetencje;Opanuj kluczowe kompetencje menedżerskie i dowiedz się jak skutecznie zarządzać zespołem i motywować pracowników.;79;Podstawowy;Kurs Skuteczny menedżer - kluczowe kompetencje;;1000;31 materiałów treningowych i 54 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_skuteczny_menedzer_-_kluczowe_kompetencje.jpg
381;BIZNES I MARKETING;Kurs Fotografia nieruchomości;Naucz się robić profesjonalne i atrakcyjne zdjęcia nieruchomości - mieszkania lub domu. Zwiększ szansę na ich sprzedaż lub wynajem nawet kilkukrotnie.;79;Podstawowy;Kurs Fotografia nieruchomości;;1000;20 materiałów treningowych i 36 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_fotografia_nieruchomosci.jpg
382;BIZNES I MARKETING;Kurs Agile - dobre praktyki zarządzania projektami;Poznaj sprawdzone praktyki metodyki zwinnych i wykorzystaj je do zwiększania efektywności w Twoim zespole!;79;Średniozaawansowany;Kurs Agile - dobre praktyki zarządzania projektami;;1000;22 materiałów treningowych i 25 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_agile_-_dobre_praktyki_zarzadzania_projektami.jpg
383;BIZNES I MARKETING;Kurs Agile - metodyki zwinne od podstaw;Dowiedz się, jak zwiększyć efektywność pracy dzięki zwinnym projektom. Poznaj kluczowe pojęcia oraz koncepcje Agile i zacznij je wdrażać jeszcze dziś!;69;Podstawowy;Kurs Agile - metodyki zwinne od podstaw;;1000;25 materiałów treningowych i 38 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_agile_-_metodyki_zwinne_od_podstaw.jpg
384;BIZNES I MARKETING;Kurs WooCommerce - sklep internetowy krok po kroku;Zbuduj profesjonalny sklep z WooCommerce i przenieś swój biznes do internetu. Zacznij sprzedawać online dowolne produkty fizyczne lub wirtualne.;99;Podstawowy;Kurs WooCommerce - sklep internetowy krok po kroku;;1000;21 materiałów treningowych i 52 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_woocommerce_-_sklep_internetowy_krok_po_kroku.jpg
385;BIZNES I MARKETING;Umiejętności miękkie w pracy zdalnej - budowanie relacji i organizacja pracy;Dowiedz się jak przygotować i zorganizować pracę zdalną dla siebie i swojego zespołu. Zadbaj o odpowiednią komunikację, work-life balance i zdrowe relacje w firmie.;49;Podstawowy;Umiejętności miękkie w pracy zdalnej - budowanie relacji i organizacja pracy;;1000;20 materiałów treningowych i 23 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/umiejetnosci_miekkie_w_pracy_zdalnej.jpg
386;BIZNES I MARKETING;Kurs Strategie cenowe - jak wyceniać produkty i usługi;Naucz się wyceniać swoje produkty i usługi, tak by inni chcieli je kupować. Wykorzystaj sprawdzone triki sprzedażowe, dowiedz się jak zbudować strategię rabatową i naucz się wyceniać swoją pracę.;69;Podstawowy;Kurs Strategie cenowe - jak wyceniać produkty i usługi;;1000;25 materiałów treningowych i 40 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_strategie_cenowe_-_jak_wyceniac_produkty_i_uslugi.jpg
387;BIZNES I MARKETING;Kurs Google Ads - optymalizacja kampanii w praktyce;Dowiedz się jak efektywniej wydawać budżet i wycisnąć więcej z Twoich kampanii. Poznaj zaawansowane narzędzia Google Ads i docieraj precyzyjniej do klientów.;79;Zaawansowany;Kurs Google Ads - optymalizacja kampanii w praktyce;;1000;20 materiałów treningowych i 30 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_google_optymalizacja_kampanii_w_praktyce.jpg
388;BIZNES I MARKETING;Kurs Canva - grafika online od podstaw;Twórz prosto i szybko zachwycające grafiki dla swojego biznesu w przeglądarce! Wykorzystaj darmowe narzędzie Canva do projektowania banerów, grafik do social media, logo, prezentacji i innych.;69;Podstawowy;Kurs Canva - grafika online od podstaw;;1000;20 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_canva_-_grafika_online_od_podstaw.jpg
389;BIZNES I MARKETING;Kurs Własny podcast od A do Z;Stwórz własny podcast, który pomoże Ci budować markę osobistą. Naucz się samodzielnie nagrywać, montować i publikować materiały. Docieraj do nowych odbiorców i stwórz zaangażowaną społeczność.;49;Podstawowy;Kurs Własny podcast od A do Z;;1000;24 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wlasny_podcast_od_a_do_z.jpg
390;BIZNES I MARKETING;Kurs Personal Branding - budowanie marki osobistej;Dowiedz się jak wykorzystać social media, content marketing i inne możliwości internetu do tworzenia silnej marki osobistej. Zbuduj spójny wizerunek swojego biznesu, który pozwoli Ci zdobywać klientów;69;Podstawowy;Kurs Personal Branding - budowanie marki osobistej;;1000;25 materiałów treningowych i 40 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_personal_branding_-_budowanie_marki_osobistej.jpg
391;BIZNES I MARKETING;Kurs Techniki negocjacji od podstaw;Opanuj najlepsze techniki negocjacji i zacznij skutecznie osiągać swoje cele biznesowe oraz osobiste;69;Podstawowy;Kurs Techniki negocjacji od podstaw;;1000;30 materiałów treningowych i 78 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_techniki_negocjacji_od_podstaw.jpg
392;BIZNES I MARKETING;Kurs Skuteczny e-mail marketing od podstaw;Dowiedz się jak prowadzić efektywne kampanie e-mail marketingowe. Zacznij wykorzystywać potencjał newsletterów do zwiększania sprzedaży, zdobywania nowych klientów i budowania wizerunku.;69;Podstawowy;Kurs Skuteczny e-mail marketing od podstaw;;1000;20 materiałów treningowych i 32 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_skuteczny_e-mail_marketing_od_podstaw.jpg
393;BIZNES I MARKETING;Kurs Jak prowadzić kanał na YouTube i zarabiać;Stwórz kanał Youtube, zdobądź subskrybentów, zbuduj własną markę i zacznij zarabiać.;49;Podstawowy;Kurs Jak prowadzić kanał na YouTube i zarabiać;;1000;21 materiałów treningowych i 59 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_prowadzic_kanal_na_youtube_i_zarabiac.jpg
394;BIZNES I MARKETING;Kurs Praca zdalna - techniki i narzędzia;Poznaj sprawdzone techniki i narzędzia, które umożliwią Ci sprawną pracę zdalną. Ten kurs to idealny przewodnik dla każdego, kto chce zmienić swój sposób pracy lub musi pracować z domu.;30;Podstawowy;Kurs Praca zdalna - techniki i narzędzia;;1000;20 materiałów treningowych i 23 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_praca_zdalna_-_techniki_i_narzedzia.jpg
395;BIZNES I MARKETING;Kurs Content Marketing - skuteczne treści w praktyce;Opanuj techniki copywritingu, twórz skuteczne treści i zdobywaj nowych klientów, dzięki przemyślanym działaniom content marketingowym;89;Podstawowy;Kurs Content Marketing - skuteczne treści w praktyce;;1000;20 materiałów treningowych i 55 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_content_marketing_-_skuteczne_tresci_w_praktyce.jpg
396;BIZNES I MARKETING;Kurs GIMP w biznesie i marketingu;Wykorzystaj darmowego Gimpa i zacznij samodzielnie projektować wszystkie materiały marketingowe, których potrzebuje Twoja firma. Buduj wizerunek marki prowadząc skuteczne działania promocyjne.;59;Podstawowy;Kurs GIMP w biznesie i marketingu;;1000;35 materiałów treningowych i 49 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_w_biznesie_i_marketingu.jpg
397;BIZNES I MARKETING;Kurs PrestaShop 1.7 - jak założyć sklep internetowy;Zbuduj własny sklep internetowy i zacznij sprzedawać online! Dowiedz się jak dodawać produkty, podpiąć system płatności, udostępnić różne metody wysyłki oraz zarządzać zamówieniami i klientami.;79;Podstawowy;Kurs PrestaShop 1.7 - jak założyć sklep internetowy;;1000;20 materiałów treningowych i 50 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_prestashop_1_7_-_jak_zalozyc_sklep_internetowy.jpg
398;BIZNES I MARKETING;Kurs E-marketingu - podstawy reklamy internetowej;Naucz się prowadzić skuteczne działania marketingowe w internecie. Poznaj przydatne narzędzia, które pomogą Ci rozwijać Twój biznes, zdobywać klientów i zwiększać zyski.;69;Podstawowy;Kurs E-marketingu - podstawy reklamy internetowej;;1000;26 materiałów treningowych i 37 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_e-marketingu_-_podstawy_reklamy_internetowej.jpg
399;BIZNES I MARKETING;Kurs Marketing i sprzedaż na Facebooku;Zwiększ efektywność swoich działań marketingowych na Facebooku. Naucz się skuteczniej wykorzystywać możliwości firmowego fanpage’a do aktywnego pozyskiwania klientów i zwiększania sprzedaży.;59;Podstawowy;Kurs Marketing i sprzedaż na Facebooku;;1000;25 materiałów treningowych i 32 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_marketing_i_sprzedaz_na_facebooku.jpg
400;BIZNES I MARKETING;Kurs Marketing i sprzedaż na Instagramie;Poznaj skuteczne techniki promocji i budowania wizerunku firmy i marki osobistej na Instagramie. Stwórz profesjonalny i angażujący profil, który pomoże Ci zdobyć nowych klientów i zwiększyć sprzedaż.;69;Podstawowy;Kurs Marketing i sprzedaż na Instagramie;;1000;22 materiałów treningowych i 25 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_marketing_i_sprzedaz_na_instagramie.jpg
401;BIZNES I MARKETING;Kurs Google Analytics dla początkujących;Wykorzystaj Google Analytics, by pozyskiwać wartościowy ruch na twoją stroną. Zrozum działania użytkowników, zoptymalizuj witrynę i zacznij skuteczniej realizować swoje cele biznesowe. ;79;Podstawowy;Kurs Google Analytics dla początkujących;;1000;20 materiałów treningowych i 43 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_Google_Analytics_dla_poczatkujacych.jpg
402;BIZNES I MARKETING;Jak prowadzić fanpage na Facebooku;Dowiedz się jak założyć i efektywnie prowadzić firmowy fanpage na Facebooku. Bądź tam gdzie Twoi klienci, buduj wizerunek marki i zwiększ sprzedaż darmowymi sposobami.;79;Podstawowy;Jak prowadzić fanpage na Facebooku;;1000;28 materiałów treningowych i 52 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/jak_prowadzic_fanpage_na_faceboku.jpg
403;BIZNES I MARKETING;Prawo w e-commerce;Dowiedz się jak prowadzić biznes w internecie i spać spokojnie nie martwiąc się o aspekty prawne.;59;Podstawowy;Prawo w e-commerce;;1000;20 materiałów treningowych i 21 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/prawo_w_ecommerce.jpg
404;BIZNES I MARKETING;Kurs Excel dla księgowych;Dowiedz się jak efektywnie wykorzystywać program Microsoft Excel podczas pracy w księgowości. Poznaj przydatne funkcje, narzędzia i triki, które usprawnią Twoje codzienne zadania.;69;Średniozaawansowany;Kurs Excel dla księgowych;;1000;20 materiałów treningowych i 26 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/excel_dla_ksiegowych.jpg
405;BIZNES I MARKETING;Podstawy reklamy w Google Ads (AdWords);Zdobądź więcej klientów i zwiększ zyski firmy, dzięki skutecznej reklamie internetowej. Opanuj narzędzia Google Ads (AdWords) i naucz się samodzielnie prowadzić i optymalizować kampanie marketingowe.;69;Podstawowy;Podstawy reklamy w Google Ads (AdWords);;1000;20 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/493.jpg
406;BIZNES I MARKETING;Podstawy inwestowania na giełdzie;Zrozum mechanizmy działania giełdy i instrumentów inwestycyjnych. Dowiedz się jak inwestować mądrze, minimalizując ryzyko i zwiększając szansę na zysk.;49;Podstawowy;Podstawy inwestowania na giełdzie;;1000;24 materiałów treningowych i 26 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/podstawy_inwestowania_na_gieldzie.jpg
407;BIZNES I MARKETING;Kurs Photoshop w biznesie i marketingu;Naucz się samodzielnie tworzyć wszystkie materiały marketingowe jakich potrzebujesz - od grafik do social media po banery reklamowe, na wizytówkach i ulotkach kończąc;69;Średniozaawansowany;Kurs Photoshop w biznesie i marketingu;;1000;36 materiałów treningowych i 45 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/photoshop_w_biznesie_i_marketingu.jpg
408;BIZNES I MARKETING;Kurs Excel dla sprzedawców;Poznaj najważniejsze narzędzia i techniki pracy w Excelu. Naucz się sortować dane, tworzyć raporty i prezentować je w formie czytelnych wykresów;49;Średniozaawansowany;Kurs Excel dla sprzedawców;;1000;25 materiałów treningowych i 25 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_excel_dla_sprzedawcow.jpg
409;BIZNES I MARKETING;Własna działalność - aspekty prawne;Dowiedz się jak zarejestrować własną działalność, wypełnić niezbędne formularze, wybrać korzystną formę opodatkowania i bronić się przed nieuczciwą konkurencją;59;Podstawowy;Własna działalność - aspekty prawne;;1000;52 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wlasna_dzialalnosc_aspekty_prawne.jpg
410;BIZNES I MARKETING;Poradnik prawny dla początkujących firm;Nie pozwól aby zawiłości prawa przeszkodziły Ci w efektywnym prowadzeniu firmy!;30;Podstawowy;Poradnik prawny dla początkujących firm;;1000;1 materiałów treningowych i 19 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/startup_w_gaszczu_umow.jpg
411;BIZNES I MARKETING;Reklama na Facebooku dla zaawansowanych;Wyciśnij maksimum z reklamy na Facebooku! Poznaj rady eksperta i wykorzystaj growth hacking w kampaniach;79;Zaawansowany;Reklama na Facebooku dla zaawansowanych;;1000;9 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/reklama_fb_dla_zaawansowanych.jpg
412;BIZNES I MARKETING;Kurs Prawo dla freelancera;Poznaj najważniejsze prawne aspekty działalności freelancera, omówione prostym i zrozumiałym językiem;49;Podstawowy;Kurs Prawo dla freelancera;;1000;6 materiałów treningowych i 34 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/prawo_dla_freelancera.jpg
413;BIZNES I MARKETING;Reklama na Facebooku od podstaw;Zacznij wykorzystywać marketing na Facebooku - zdobywaj nowych klientów i zwiększaj zyski! ;69;Podstawowy;Reklama na Facebooku od podstaw;;1000;9 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/reklama_na_facebooku.jpg
414;BIZNES I MARKETING;Kurs SEO - jak skutecznie pozycjonować stronę;Zobacz jak zadbać o SEO i zapewnij swoje stronie wysoką pozycję w wyszukiwarce ;69;Podstawowy;Kurs SEO - jak skutecznie pozycjonować stronę;;1000;1 materiałów treningowych i 59 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_seo_pozycjonowanie.jpg
415;BIZNES I MARKETING;Skuteczne techniki sprzedaży;Poznaj skuteczne techniki sprzedaży! Zobacz jak robią to najlepsi i zacznij zarabiać więcej.;59;Podstawowy;Skuteczne techniki sprzedaży;;1000;8 materiałów treningowych i 49 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Skuteczne_techniki_sprzedazowe.jpg
416;BIZNES I MARKETING;Jak zarabiać przez internet jako freelancer;Przekonaj się, że praca przez internet naprawdę się opłaca i zacznij zarabiać jako freelancer;49;Podstawowy;Jak zarabiać przez internet jako freelancer;;1000;7 materiałów treningowych i 39 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Jak-zarabiac-jako-freelancer.jpg
417;ROZWOJ OSOBISTY;Kurs Korepetycje z matematyki - funkcje;Naucz się rozwiązywać zadania z funkcji, które często pojawiają się na szkolnych kartkówkach, testach i maturze. Zrozum i utrwal swoją wiedzę na temat funkcji, dzięki korepetycjom online.;29;Podstawowy;Kurs Korepetycje z matematyki - funkcje;;1000;20 materiałów treningowych i 28 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_korepetycje_z_matematyki_-_funkcje.jpg
418;ROZWOJ OSOBISTY;Kurs Korepetycje z matematyki - trygonometria i figury płaskie;Opanuj i utrwal wiedzę z geometrii, tak by żadne zadanie na sprawdzianie, maturze Cię nie zaskoczyło. Ucz się, rozwiązując typowe zadnia z trygonometrii i figur płaskich, które pojawiają na testach.;29;Podstawowy;Kurs Korepetycje z matematyki - trygonometria i figury płaskie;;1000;20 materiałów treningowych i 23 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_korepetycje_z_matematyki_-_trygonometria_i_figury_plaskie.jpg
419;ROZWOJ OSOBISTY;Kurs Jak radzić sobie ze stresem i kontrolować emocje;Poznaj praktyczne metody, które pomogą Ci zapanować nad stresem i kontrolować emocje. Rozwiń swoją inteligencję emocjonalną i nie pozwól, by emocje przejęły nad Tobą kontrolę w trudnych sytuacjach.;49;Podstawowy;Kurs Jak radzić sobie ze stresem i kontrolować emocje;;1000;20 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_radzic_sobie_ze_stresem_i_kontrolowac_emocje.jpg
420;ROZWOJ OSOBISTY;Kurs Jak prowadzić budżet domowy i oszczędzać pieniądze;Naucz się zarządzać finansami domowymi i odkryj skuteczne sposoby na oszczędzanie pieniędzy. Zdobądź dodatkowe źródła dochodu, dowiedz się jak radzić sobie z długami i zadbaj o swoją emeryturę.;69;Podstawowy;Kurs Jak prowadzić budżet domowy i oszczędzać pieniądze;;1000;20 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_prowadzic_budzet_domowy_i_oszczedzac_pieniadze.jpg
421;ROZWOJ OSOBISTY;Kurs Storytelling w biznesie i marketingu;Naucz się wykorzystywać storytelling w marketingu swojej firmy i zacznij zwiększać sprzedaż. Opanuj sztukę opowiadania historii i wykorzystaj ją do budowania wizerunku i zwiększenia świadomość marki.;79;Podstawowy;Kurs Storytelling w biznesie i marketingu;;1000;20 materiałów treningowych i 39 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_storytelling_w_biznesie_i_marketingu.jpg
422;ROZWOJ OSOBISTY;Kurs Jak skutecznie motywować i budować zaangażowanie pracowników;Poznaj sprawdzone sposoby na zwiększenie motywacji i zaangażowania pracowników. Spraw, by Twój zespół był bardziej efektywny i pracował na sukces firmy!;69;Podstawowy;Kurs Jak skutecznie motywować i budować zaangażowanie pracowników;;1000;20 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_skutecznie_motywowac_i_budowac_zaangazowanie_pracownikow.jpg
423;ROZWOJ OSOBISTY;Kurs Jak zbudować znaną markę online;Dowiedz się jak stworzyć silną i rozpoznawalną markę w Internecie. Zbuduj wokół niej zaangażowaną społeczność i wykorzystaj jej siłę do rozwoju Twojego biznesu.;69;Podstawowy;Kurs Jak zbudować znaną markę online;;1000;33 materiałów treningowych i 36 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_zbudowac_znana_marke_online.jpg
424;ROZWOJ OSOBISTY;Kurs Korepetycje z matematyki - równania i nierówności;Opanuj i utrwal materiał z równań i nierówności, tak by żadne zadanie na maturze Cię nie zaskoczyło. Ucz się rozwiązując typowe zadania pojawiające się w arkuszach maturalnych.;29;Podstawowy;Kurs Korepetycje z matematyki - równania i nierówności;;1000;20 materiałów treningowych i 25 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_matura_z_matematyki_-_rownania_i_nierownosci.jpg
425;ROZWOJ OSOBISTY;Kurs Korepetycje z matematyki - liczby rzeczywiste;"Opanuj i utrwal wiedzę z zakresu liczb rzeczywistych, tak by żadne zadanie na maturze nie stanowiło dla Ciebie problemu. Ucz się rozwiązując typowe zadania pojawiające się w arkuszach maturalnych.
";29;Podstawowy;Kurs Korepetycje z matematyki - liczby rzeczywiste;;1000;20 materiałów treningowych i 45 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_matura_z_matematyki_-_liczby_rzeczywiste.jpg
426;ROZWOJ OSOBISTY;Kurs LinkedIn - budowanie marki osobistej;Zbuduj profesjonalny profil na LinkedIn i wykorzystaj jego możliwości do budowania marki osobistej, zdobywania nowych klientów, zwiększania sprzedaży i rozwijania kariery zawodowej.;79;Podstawowy;Kurs LinkedIn - budowanie marki osobistej;;1000;23 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_linkedin_-_budowanie_marki_osobistej.jpg
427;ROZWOJ OSOBISTY;Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań;Dowiedz się jak automatyzować procesy biznesowe w Twojej firmie. Zwiększ wydajność swoją i swoich pracowników optymalizując rutynowe i żmudne zadania.;69;Podstawowy;Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań;;1000;25 materiałów treningowych i 60 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wydajne_zarzadzanie_firma_-_automatyzacja_i_optymalizacja_zadan.jpg
428;ROZWOJ OSOBISTY;Kurs Techniki efektywnego uczenia się;Dowiedz się jak uczyć się efektywnie, szybciej przyswajać wiedzę i zapamiętywać informacje na dłużej. Poznaj sprawdzone sposoby na zwiększenie motywacji i koncentracji.;59;Podstawowy;Kurs Techniki efektywnego uczenia się;;1000;20 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_techniki_efektywnego_uczenia_sie.jpg
